g10002.t1	GO:0035556
g10002.t1	GO:0040007
g10002.t1	GO:0040011
g10002.t1	GO:0042060
g10002.t1	GO:0042067
g10002.t1	GO:0042325
g10002.t1	GO:0042692
g10002.t1	GO:0042706
g10002.t1	GO:0043170
g10002.t1	GO:0043226
g10002.t1	GO:0043227
g10002.t1	GO:0043229
g10002.t1	GO:0043231
g10002.t1	GO:0043233
g10002.t1	GO:0043234
g10002.t1	GO:0043549
g10002.t1	GO:0043565
g10002.t1	GO:0044085
g10002.t1	GO:0044237
g10002.t1	GO:0044238
g10002.t1	GO:0044249
g10002.t1	GO:0044260
g10002.t1	GO:0044271
g10002.t1	GO:0044422
g10002.t1	GO:0044424
g10002.t1	GO:0044428
g10002.t1	GO:0044446
g10002.t1	GO:0044451
g10002.t1	GO:0044464
g10002.t1	GO:0044699
g10002.t1	GO:0044700
g10002.t1	GO:0044702
g10002.t1	GO:0044707
g10002.t1	GO:0044708
g10002.t1	GO:0044763
g10002.t1	GO:0044767
g10002.t1	GO:0044770
g10002.t1	GO:0044772
g10002.t1	GO:0045165
g10002.t1	GO:0045475
g10002.t1	GO:0045859
g10002.t1	GO:0045893
g10002.t1	GO:0045935
g10002.t1	GO:0045944
g10002.t1	GO:0046483
g10002.t1	GO:0046528
g10002.t1	GO:0046529
g10002.t1	GO:0046530
g10002.t1	GO:0046552
g10002.t1	GO:0046982
g10002.t1	GO:0046983
g10002.t1	GO:0048056
g10002.t1	GO:0048468
g10002.t1	GO:0048477
g10002.t1	GO:0048511
g10002.t1	GO:0048512
g10002.t1	GO:0048513
g10002.t1	GO:0048518
g10002.t1	GO:0048522
g10002.t1	GO:0048563
g10002.t1	GO:0048569
g10002.t1	GO:0048588
g10002.t1	GO:0048589
g10002.t1	GO:0048592
g10002.t1	GO:0048598
g10002.t1	GO:0048609
g10002.t1	GO:0048610
g10002.t1	GO:0048663
g10002.t1	GO:0048666
g10002.t1	GO:0048667
g10002.t1	GO:0048668
g10002.t1	GO:0048674
g10002.t1	GO:0048678
g10002.t1	GO:0048682
g10002.t1	GO:0048699
g10002.t1	GO:0048707
g10002.t1	GO:0048729
g10002.t1	GO:0048731
g10002.t1	GO:0048741
g10002.t1	GO:0048747
g10002.t1	GO:0048749
g10002.t1	GO:0048812
g10002.t1	GO:0048856
g10002.t1	GO:0048858
g10002.t1	GO:0048869
g10002.t1	GO:0048870
g10002.t1	GO:0050789
g10002.t1	GO:0050790
g10002.t1	GO:0050794
g10002.t1	GO:0050808
g10002.t1	GO:0050896
g10002.t1	GO:0051124
g10002.t1	GO:0051146
g10002.t1	GO:0051171
g10002.t1	GO:0051173
g10002.t1	GO:0051174
g10002.t1	GO:0051179
g10002.t1	GO:0051246
g10002.t1	GO:0051252
g10002.t1	GO:0051254
g10002.t1	GO:0051338
g10002.t1	GO:0051403
g10002.t1	GO:0051674
g10002.t1	GO:0051704
g10002.t1	GO:0051707
g10002.t1	GO:0051716
g10002.t1	GO:0051726
g10002.t1	GO:0055001
g10002.t1	GO:0055002
g10002.t1	GO:0060255
g10002.t1	GO:0060429
g10002.t1	GO:0060537
g10002.t1	GO:0060538
g10002.t1	GO:0060560
g10002.t1	GO:0061061
g10002.t1	GO:0061564
g10002.t1	GO:0065007
g10002.t1	GO:0065009
g10002.t1	GO:0070013
g10002.t1	GO:0070491
g10002.t1	GO:0071704
g10002.t1	GO:0071840
g10002.t1	GO:0071900
g10002.t1	GO:0080090
g10002.t1	GO:0090130
g10002.t1	GO:0090132
g10002.t1	GO:0090304
g10002.t1	GO:0097159
g10002.t1	GO:1901360
g10002.t1	GO:1901362
g10002.t1	GO:1901363
g10002.t1	GO:1901576
g10002.t1	GO:2000112
g10002.t1	GO:2001141
g10002.t2	GO:0000003
g10002.t2	GO:0000079
g10002.t2	GO:0000086
g10002.t2	GO:0000165
